zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,property_age,price_diff,price_ratio,price_change_pct
98072,8,1998,799053,798903,1,1610,496.21,2,3,3,1,2,28,150,1,0
98109,0,1985,374935,375096,1,1040,360.67,1,2,2,2,2,41,-161,1,0
98944,7,1910,569974,354915,1,2340,151.67,2,2,1,1,2,116,43901,1.61,0.61
98363,7,1992,569974,485077,1,1810,324.3,2,3,0.5,2,2,34,43901,1.18,0.18
98383,7,1986,479063,437915,0.96,1790,244.65,2,3,3,2,2,40,41148,1.09,0.09
98116,7,1952,569974,649480,1,2280,284.86,1,3,3,2,2,74,-33595,0.88,-0.12
98125,8,2001,530052,529941,1,1360,389.66,2,3,3,2,2,25,111,1,0
98109,7,1909,569974,899931,1,910,680.56,1,2,1,1,2,117,-33595,0.63,-0.37
98512,7,1989,569974,119927,1,1720,69.72,2,3,4,2,2,37,43901,4.75,3.75
98375,7,1972,550083,565052,1.03,2170,260.39,1,3,3,1,2,54,-14969,0.97,-0.03
98042,7,1992,569974,645043,1,1810,324.3,2,3,0.5,2,2,34,-33595,0.88,-0.12
98542,7,1970,569974,885096,1,670,680.56,2,3,1,1,2,56,-33595,0.64,-0.36
98031,8,1991,395081,395071,1,1420,278.22,2,2,3,2,2,35,10,1,0
98006,7,1977,1222787,1449925,1.03,2360,614.38,2,4,3,2,2,49,-33595,0.84,-0.16
98115,7,2022,569974,1462187.5,1,3320,680.56,2,3,4,3,2,4,-33595,0.39,-0.61
98258,7,2007,727910,724927,1,2610,277.75,2,3,3,2,2,19,2983,1,0
98520,4,2023,274903,280085,1.02,1510,185.49,1,3,2,2,2,3,-5182,0.98,-0.02
98258,7,1984,569974,485076,1,1670,290.46,2,3,2,2,2,42,43901,1.18,0.18
98092,7,1979,579858,584937,1.01,2220,263.49,2,3,3,1,2,47,-5079,0.99,-0.01
98122,8,2019,799057,765090,0.96,1240,617.01,2,2,2,2,2,7,33967,1.04,0.04
98247,3,1992,195094,194941,1,1810,324.3,2,3,2,2,2,34,153,1,0
98640,3,1992,95078,95061,1,1810,324.3,2,3,2,2,2,34,17,1,0
98382,7,1979,648939,665085,1.02,2300,289.17,2,3,2,2,2,47,-16146,0.98,-0.02
98204,8,2023,648947,648914,1,1780,364.56,2,3,3,1,2,3,33,1,0
98296,7,2000,1150036,1115098,0.97,3290,338.94,2,4,3,3,2,26,34938,1.03,0.03
98027,7,2000,569974,1462187.5,1,2490,680.56,1,4,4.5,3,2,26,-33595,0.39,-0.61
99006,3,1992,210065,210051,1,1810,324.3,2,3,2,2,2,34,14,1,0
98232,7,1987,569974,999907,1,1540,649.29,2,3,0.5,2,2,39,-33595,0.57,-0.43
98002,7,2010,648900,668929,1.03,2230,299.97,2,4,3,2,2,16,-20029,0.97,-0.03
98226,8,2024,474929,475050,1,1630,291.44,2,3,2,1,2,2,-121,1,0
98684,7,2026,569974,567030,1,1860,304.85,2,3,3,2,2,0,2944,1.01,0.01
98901,3,1992,34436,29942,0.96,1810,324.3,2,3,2,2,2,34,4494,1.15,0.15
98837,4,1987,94943,92071,0.97,1200,76.73,1,3,2,1,2,39,2872,1.03,0.03
98033,7,1956,569974,1199926,1,1540,680.56,1,2,1,1,2,70,-33595,0.48,-0.52
98178,8,2025,575090,575053,1,1170,491.5,2,3,3,1,2,1,37,1,0
98012,7,1978,1025092,1055093,1.03,2340,450.89,2,3,3,1,2,48,-30001,0.97,-0.03
98607,7,2005,1100082,1070076,0.97,3550,301.43,2,4,3,3,2,21,30006,1.03,0.03
98029,7,1992,1222787,1462187.5,1.03,2450,665.27,2,4,3,2,2,34,-33595,0.84,-0.16
99223,7,2000,789928,769927,0.97,3470,221.88,2,4,4,3.5,2,26,20001,1.03,0.03
98133,8,2025,690032,689870,1,1270,543.2,2,3,2,1,2,1,162,1,0
98007,7,1962,569974,1000091,1,1010,680.56,1,3,1,1,2,64,-33595,0.57,-0.43
98922,7,2024,1222787,1199840,0.96,1980,605.98,1,3,3,2,2,2,43901,1.02,0.02
98321,7,1991,1222787,1462187.5,0.96,3865,256.44,2,4,4,3,2,35,43901,0.84,-0.16
98014,6,1950,569974,899941,1,3640,247.24,1,3,0.5,2,2,76,-33595,0.63,-0.37
98597,7,2008,439077,438900,1,1740,252.24,2,3,3,2,2,18,177,1,0
98087,0,2006,569974,778932,1,2190,355.68,2,3,3,2,2,20,-33595,0.73,-0.27
98036,7,1959,569974,750076,1,2070,362.36,1,4,3,2,2,67,-33595,0.76,-0.24
98466,0,1978,457577,455060,0.99,1200,379.22,1,2,2,1,2,48,2517,1.01,0.01
99206,7,1978,549064,548921,1,3060,179.39,2,4,4,3,2,48,143,1,0
98039,0,1992,569974,1248078,1,2190,569.9,2,4,4.5,3,2,34,-33595,0.46,-0.54
98225,7,1928,569974,705380,1,1500,470.25,1,3,2,2,2,98,-33595,0.81,-0.19
98614,3,1992,159934,145092,0.96,1810,324.3,2,3,2,2,2,34,14842,1.1,0.1
98640,3,1992,90090,84926,0.96,1810,324.3,2,3,2,2,2,34,5164,1.06,0.06
98117,3,1992,798903,735069,0.96,1810,324.3,2,3,2,2,2,34,43901,1.09,0.09
98604,7,2026,639082,638931,1,1960,325.99,1,3,2,2,2,0,151,1,0
98908,7,1984,498919,480069,0.96,2970,161.64,2,4,3,3,2,42,18850,1.04,0.04
98671,7,2016,999819,999950,1,2820,354.59,2,4,2,2,2,10,-131,1,0
99163,7,2006,959974,959951,1,3865,214.27,1,4,4,2,2,20,23,1,0
99336,7,1909,230071,216912,0.96,1950,111.24,2,4,2,1,2,117,13159,1.06,0.06
98208,4,1973,569974,64838,1,1010,64.2,1,2,2,2,2,53,43901,8.79,7.79
98290,7,1989,1222787,1290070,1,3300,390.93,2,4,3,2,2,37,20,0.95,-0.05
98115,8,2019,853071,839915,0.98,1780,471.86,2,4,4,3,2,7,13156,1.02,0.02
98106,8,1957,569974,786920,1,2210,356.07,1,4,4.5,2,2,69,-33595,0.72,-0.28
99352,7,2026,679073,675068,0.99,2340,288.49,1,4,3,2,2,0,4005,1.01,0.01
98251,7,1991,450064,459912,1.02,1120,410.64,1,3,2,2,2,35,-9848,0.98,-0.02
98595,4,1970,57436,50942,0.96,1220,41.76,1,2,1,1,2,56,6494,1.13,0.13
98662,7,2003,484946,484926,1,1810,267.91,2,3,2,2,2,23,20,1,0
98199,3,1992,99072,99055,1,1810,324.3,2,3,2,2,2,34,17,1,0
98682,7,1978,649914,649923,1,1520,427.58,1,3,2,2,2,48,-9,1,0
99212,7,1975,314916,283646,0.96,1680,168.84,2,4,1,1,2,51,31270,1.11,0.11
98203,7,1963,549850,550048,1,1000,550.05,1,3,1,1,2,63,-198,1,0
98381,6,1992,569974,763917,1,1810,324.3,2,3,0.5,2,2,34,-33595,0.75,-0.25
98117,8,2024,569974,869838,1,1810,480.57,3,4,4,2,2,2,-33595,0.66,-0.34
98310,6,1992,569974,375231,1,1810,324.3,2,3,0.5,2,2,34,43901,1.52,0.52
98862,7,2008,675072,655067,0.97,1250,524.05,1,2,1,1,2,18,20005,1.03,0.03
98277,3,1992,209936,194924,0.96,1810,324.3,2,3,2,2,2,34,15012,1.08,0.08
99016,7,2025,569974,419558,1,1240,338.35,1,3,2,2,2,1,43901,1.36,0.36
98837,3,1992,119916,104925,0.96,1810,324.3,2,3,2,2,2,34,14991,1.14,0.14
98117,8,2024,569974,649845,1,1160,560.21,3,2,3,2,2,2,-33595,0.88,-0.12
98926,4,2002,569974,603427,1,1620,372.49,2,3,2,2,2,24,-33453,0.94,-0.06
98671,7,2002,602424,602579,1,2020,298.31,2,4,2,2,2,24,-155,1,0
98375,7,2013,569817,569825,1,1990,286.34,2,4,3,2,2,13,-8,1,0
98607,7,2025,1188747,1188736,1,3865,306.38,3,5.5,4.5,3.5,2,1,11,1,0
99016,3,1992,569974,188553,1,1810,324.3,2,3,0.5,2,2,34,43901,3.02,2.02
98116,7,1920,918948,918929,1,1530,600.61,2,2,1,1,2,106,19,1,0
99338,7,2025,688902,665097,0.97,2420,274.83,1,3,3,2,2,1,23805,1.04,0.04
98640,6,1992,569974,84914,1,1810,324.3,2,3,0.5,2,2,34,43901,6.71,5.71
98133,7,1980,770075,842448,1.03,1670,504.46,2,3,3,1,2,46,-33595,0.91,-0.09
98223,4,1995,569974,160197,1,1780,90,1,4,2,2,2,31,43901,3.56,2.56
98686,7,2025,902163,902179,1,3740,241.22,2,5,4,3.5,2,1,-16,1,0
98926,3,1992,274918,259921,0.96,1810,324.3,2,3,2,2,2,34,14997,1.06,0.06
98661,5,1992,569974,1462187.5,1,1810,324.3,2,3,0.5,2,2,34,-33595,0.39,-0.61
99336,4,1995,65076,50065,0.96,1230,40.7,1,3,2,2,2,31,15011,1.3,0.3
98503,7,1993,565062,580090,1.03,1960,295.96,3,3,3,1,2,33,-15028,0.97,-0.03
98332,5,1984,569974,750066,1,3390,221.26,1,4,4,3.5,2,42,-33595,0.76,-0.24
98208,4,2001,569974,179158,1,1550,115.59,1,3,2,2,2,25,43901,3.18,2.18
98366,7,2004,539824,535946,0.99,1680,319.02,2,3,3,1,2,22,3878,1.01,0.01
98944,6,1992,569974,74903,1,1810,324.3,2,3,0.5,2,2,34,43901,7.61,6.61
99016,7,1995,459075,458909,1,2530,181.39,2,5,3,2,2,31,166,1,0
98026,7,1959,724936,750052,1.03,1640,457.35,1,4,2,1,2,67,-25116,0.97,-0.03
98122,6,1928,569974,399903,1,500,680.56,1,1.5,1,1,2,98,43901,1.43,0.43
99352,7,2003,644568,644409,1,2610,246.9,1,3,3,2,2,23,159,1,0
98329,4,1996,569974,404932,1,1080,374.94,1,3,2,2,2,30,43901,1.41,0.41
98026,5,1960,569974,1462187.5,1,3865,280.03,2,3,0.5,2,2,66,-33595,0.39,-0.61
98661,5,1966,569974,1462187.5,1,3865,127.54,1,3,0.5,2,2,60,-33595,0.39,-0.61
98032,3,1992,569974,119938,1,1810,324.3,2,3,0.5,2,2,34,43901,4.75,3.75
98117,8,2024,569974,659814,1,1240,532.11,3,2,3,2,2,2,-33595,0.86,-0.14
98542,7,1920,950061,885060,0.96,1370,646.03,1,3,2,1,2,106,43901,1.07,0.07
98661,5,1992,569974,1462187.5,1,1810,324.3,2,3,0.5,2,2,34,-33595,0.39,-0.61
98674,4,1994,569974,22392,1,1620,13.82,1,2,2,2,2,32,43901,25.45,24.45
98253,7,2002,1222787,1462187.5,0.99,3865,372.21,2,4,3,1,2,24,24000,0.84,-0.16
98661,5,1992,569974,1462187.5,1,1810,324.3,2,3,0.5,2,2,34,-33595,0.39,-0.61
98266,3,1992,98916,75084,0.96,1810,324.3,2,3,2,2,2,34,23832,1.32,0.32
98033,7,1974,1222787,1225093,0.98,1710,680.56,2,3,3,2,2,52,24993,1,0
98020,7,1958,1135072,1078174,0.96,2200,490.08,1,2,3,1,2,68,43901,1.05,0.05
98406,7,1926,775054,824942,1.03,3030,272.26,2,3,2,1,2,100,-33595,0.94,-0.06
98816,7,2018,530050,524936,0.99,1660,316.23,1,3,2,2,2,8,5114,1.01,0.01
98372,7,1970,575073,540068,0.96,1250,432.05,1,3,3,1,2,56,35005,1.06,0.06
99336,7,1994,429809,429998,1,1500,286.67,1,3,2,1,2,32,-189,1,0
98230,7,1909,525051,525062,1,1490,352.39,1,3,1,1,2,117,-11,1,0
98683,7,1987,517595,517585,1,1480,349.72,2,3,2,2,2,39,10,1,0
98118,7,1976,650084,715056,1.03,2660,268.82,2,5.5,3,3,2,50,-33595,0.91,-0.09
98023,7,1973,649050,655098,1.01,1790,365.98,2,3,2,2,2,53,-6048,0.99,-0.01
98382,4,2014,569974,567716,1,380,680.56,2,1.5,1,1,2,12,2258,1,0
98686,7,2017,674839,674829,1,1920,351.47,1,3,2,2,2,9,10,1,0
98354,7,1909,774902,771067,1,3050,252.81,2,4,3,2,2,117,3835,1,0
98826,7,1913,499922,510068,1.02,2030,251.27,2,4,3,2,2,113,-10146,0.98,-0.02
98034,7,1976,1175066,1174939,1,1800,652.74,2,4,3,1,2,50,127,1,0
98520,3,1992,11936,10920,0.96,1810,324.3,2,3,2,2,2,34,1016,1.09,0.09
99324,7,2009,334578,328094,0.98,830,395.29,1,2,1,1,2,17,6484,1.02,0.02
98661,5,1992,569974,1462187.5,1,1810,324.3,2,3,0.5,2,2,34,-33595,0.39,-0.61
98606,7,1996,979937,980088,1,3060,320.29,2,3,3,2,2,30,-151,1,0
98328,7,1967,425058,431922,1.02,1530,282.3,1,3,2,1,2,59,-6864,0.98,-0.02
98383,7,2023,805081,789911,0.98,3580,220.65,2,5,4,3,2,3,15170,1.02,0.02
98516,0,1974,239416,251411,1.03,950,264.64,1,2,1,1,2,52,-11995,0.95,-0.05
98332,7,2015,569974,949949,1,3420,277.76,2,5.5,4,3.5,2,11,-33595,0.6,-0.4
98516,7,2017,974443,967051,0.99,2970,325.61,2,4,3,2,2,9,7392,1.01,0.01
98802,7,2007,594932,580096,0.98,1900,305.31,1,3,3,1,2,19,14836,1.03,0.03
98146,7,1960,773908,809943,1.03,2780,291.35,1,3,2,1,2,66,-33595,0.96,-0.04
98056,7,1956,1222787,1440079,1.03,2770,519.88,1,3,4,1,2,70,-33595,0.85,-0.15
98038,7,1929,663942,673912,1.01,1740,387.31,2,3,2,1,2,97,-9970,0.99,-0.01
98125,7,2026,1149945,1214925,1.03,2140,567.72,3,3,3,2,2,0,-33595,0.95,-0.05
99205,7,1910,299909,299950,1,2110,142.16,2,4,2,2,2,116,-41,1,0
98610,7,2007,474944,475050,1,1220,389.39,2,2,2,2,2,19,-106,1,0
98340,3,1992,364921,339916,0.96,1810,324.3,2,3,2,2,2,34,25005,1.07,0.07
98951,6,1992,569974,25095,1,1810,324.3,2,3,0.5,2,2,34,43901,22.71,21.71
98199,7,2013,1222787,1462187.5,0.96,3510,655.25,2,4,4,3,2,13,43901,0.84,-0.16
98524,0,2005,500070,500076,1,1760,284.13,2,2,3,2,2,21,-6,1,0
98168,7,1948,495060,485097,0.98,760,638.29,1,2,1,1,2,78,9963,1.02,0.02
98001,7,2017,775049,740092,0.96,2670,277.19,2,4,3,2,2,9,34957,1.05,0.05
98272,7,1909,1222787,1419923,0.98,3865,315.54,2,4,4,2,2,117,30134,0.86,-0.14
98516,7,2007,579998,555083,0.96,1710,324.61,1,2,2,1,2,19,24915,1.04,0.04
98043,7,2004,875057,875099,1,2000,437.55,2,4,3,2,2,22,-42,1,0
98115,0,1972,558949,549910,0.98,1660,331.27,1,2,2,1,2,54,9039,1.02,0.02
98802,7,2025,579091,555071,0.96,1880,295.25,1,3,2,2,2,1,24020,1.04,0.04
98103,7,1925,1222787,1462187.5,1.03,2190,680.56,2,4,4,1,2,101,-33595,0.84,-0.16
98513,7,2010,480068,480066,1,1550,309.72,2,3,3,2,2,16,2,1,0
99208,7,2017,539086,539096,1,2080,259.18,2,3,2,2,2,9,-10,1,0
98601,7,1999,824976,824846,1,2620,314.83,2,5,4,2,2,27,130,1,0
98683,7,2025,480101,480066,1,1480,324.37,2,4,2,2,2,1,35,1,0
99212,0,1980,223927,210067,0.96,1810,324.3,2,2,1,1,2,46,13860,1.07,0.07
98033,7,1974,1222787,1275060,1.02,1320,680.56,1,3,2,1,2,52,-24974,0.96,-0.04
98296,7,1994,929406,909920,0.98,2050,443.86,2,4,3,2,2,32,19486,1.02,0.02
98383,7,2022,569974,790086,1,1810,324.3,2,5,0.5,2,2,4,-33595,0.72,-0.28
98230,0,2018,1222787,1462187.5,0.96,2330,680.56,2,3,3,1,2,8,43901,0.84,-0.16
98340,7,1997,570098,570074,1,1640,347.61,2,3,2,1,2,29,24,1,0
98042,7,2001,728939,708919,0.97,2740,258.73,2,4,3,2,2,25,20020,1.03,0.03
98409,7,1967,438948,439080,1,1060,414.23,1,3,1,1,2,59,-132,1,0
98020,0,2000,739079,738950,1,960,680.56,1,2,2,1,2,26,129,1,0
98683,7,1998,537900,538086,1,1970,273.14,2,4,2,2,2,28,-186,1,0
98335,7,2005,1000054,961949,0.96,2800,343.55,2,3,3,2,2,21,38105,1.04,0.04
99403,5,1949,569974,399923,1,780,512.72,2,3,0.5,2,2,77,43901,1.43,0.43
99338,4,1992,640092,627142,0.98,3560,176.16,1,5,3,1,2,34,12950,1.02,0.02
98105,7,1926,850097,980090,1.03,1740,563.27,1,2,2,1,2,100,-33595,0.87,-0.13
98512,4,2003,329929,320075,0.97,1780,179.82,1,3,2,2,2,23,9854,1.03,0.03
98008,7,1958,569974,1462187.5,1,2370,632.88,1,4,3,3,2,68,-33595,0.39,-0.61
98908,0,1973,327576,309908,0.96,1420,218.25,1,2,2,2,2,53,17668,1.06,0.06
98058,7,1996,700057,715093,1.02,1630,438.71,1,3,2,2,2,30,-15036,0.98,-0.02
98109,7,2010,569974,1462187.5,1,3500,680.56,3,4,4,3,2,16,-33595,0.39,-0.61
98199,7,1951,1222787,1309945,1.01,1860,680.56,1,3,2,1,2,75,-10862,0.93,-0.07
99016,7,2024,537783,537778,1,2490,215.98,2,4,3,3,2,2,5,1,0
98513,7,1993,395076,394918,1,1030,383.42,1,2,2,2,2,33,158,1,0
98408,7,1941,479864,482903,1.01,2260,213.67,1,3,2,2,2,85,-3039,0.99,-0.01
99205,7,1910,317076,317095,1,1490,212.82,2,3,1,1,2,116,-19,1,0
98662,7,1996,503092,502939,1,1860,270.4,2,3,2,2,2,30,153,1,0
99217,3,1992,349903,299938,0.96,1810,324.3,2,3,2,2,2,34,43901,1.17,0.17
98409,7,1924,389852,399900,1.03,750,533.2,1,2,2,2,2,102,-10048,0.97,-0.03
98367,7,2026,904869,905016,1,3865,221.28,2,5,4.5,3.5,2,0,-147,1,0
98801,7,1995,528087,527927,1,1510,349.62,3,3,3,1,2,31,160,1,0
98391,7,2025,810965,828084,1.02,2970,278.82,2,4,3,2,2,1,-17119,0.98,-0.02
98557,7,1972,410051,402070,0.98,1560,257.74,1,4,3,1,2,54,7981,1.02,0.02
99206,7,2025,427925,419922,0.98,1470,285.66,1,3,2,2,2,1,8003,1.02,0.02
98642,7,2020,515094,525064,1.02,2050,256.13,2,3,3,2,2,6,-9970,0.98,-0.02
98012,7,1987,800056,815071,1.02,1530,532.73,3,3,3,2,2,39,-15015,0.98,-0.02
98223,7,2003,575077,580067,1.01,1300,446.21,1,3,2,1,2,23,-4990,0.99,-0.01
98597,7,1997,450009,430055,0.96,1120,383.98,1,2,2,1,2,29,19954,1.05,0.05
98282,7,1976,649929,649910,1,1960,331.59,1,4,2,2,2,50,19,1,0
98004,0,2000,340052,325095,0.96,450,680.56,1,1.5,1,1,2,26,14957,1.05,0.05
98444,7,1980,465087,474925,1.02,1420,334.45,1,3,2,1,2,46,-9838,0.98,-0.02
98270,7,1938,430041,438060,1.02,700,625.8,1,2,1,1,2,88,-8019,0.98,-0.02
98203,7,1959,695088,710082,1.02,1830,388.02,1,3,3,2,2,67,-14994,0.98,-0.02
98626,7,1965,299985,299077,1,1260,237.36,1,3,1,1,2,61,908,1,0
98354,7,1957,450061,455578,1.01,1040,438.06,1,2,1,1,2,69,-5517,0.99,-0.01
98513,7,2001,499923,499920,1,2670,187.24,2,5,3,2,2,25,3,1,0
98178,7,1945,559945,593086,1.03,1620,366.1,1,3,1,1,2,81,-33141,0.94,-0.06
98043,0,1979,478931,455052,0.96,930,489.3,1,2,2,1,2,47,23879,1.05,0.05
98391,7,2002,600075,599945,1,2150,279.04,2,4,3,2,2,24,130,1,0
98312,7,2026,1199984,1199954,1,3865,298.5,2,4,4.5,2,2,0,30,1,0
98072,0,1986,569974,465057,1,870,534.55,3,2,2,2,2,40,43901,1.23,0.23
99216,7,1963,457809,458989,1,1760,260.79,1,3,2,2,2,63,-1180,1,0
98225,7,1928,624927,630087,1.01,1100,572.81,1,2,1,1,2,98,-5160,0.99,-0.01
98125,0,1979,360094,349917,0.97,1180,296.54,1,2,2,1,2,47,10177,1.03,0.03
98328,3,1992,569974,149915,1,1810,324.3,2,3,0.5,2,2,34,43901,3.8,2.8
98245,0,1979,258923,239949,0.96,580,413.71,2,1.5,1,1,2,47,18974,1.08,0.08
98661,7,1937,417085,417060,1,1050,397.2,1,3,2,2,2,89,25,1,0
98103,8,2002,1020091,990090,0.97,1560,634.67,2,3,3,1,2,24,30001,1.03,0.03
98003,3,1992,569974,725023,1,1810,324.3,2,3,0.5,2,2,34,-33595,0.79,-0.21
98569,0,2021,274924,261925,0.96,890,294.3,3,3,2,2,2,5,12999,1.05,0.05
98229,7,1948,435051,434912,1,770,564.82,1,2,1,1,2,78,139,1,0
98204,0,1999,328074,335053,1.02,940,356.44,1,2,2,1,2,27,-6979,0.98,-0.02
98103,7,1916,1222787,1462187.5,1.03,2470,675.27,2,4,2,2,2,110,-33595,0.84,-0.16
98356,7,1940,375094,360084,0.96,1580,227.9,2,3,1,2,2,86,15010,1.04,0.04
98516,7,2013,694936,686070,0.99,1880,364.93,1,2,2,1,2,13,8866,1.01,0.01
98002,0,1980,300069,294925,0.98,930,317.12,2,2,2,1,2,46,5144,1.02,0.02
98671,7,1992,569974,900053,1,2640,340.93,1,5,3,3,2,34,-33595,0.63,-0.37
98296,7,2016,1049930,1049940,1,2600,403.82,2,3,3,2,2,10,-10,1,0
98275,7,1974,1222787,1462187.5,1,3865,378,1,4,4.5,3.5,2,52,121,0.84,-0.16
98366,7,2004,459835,450094,0.98,1740,258.67,2,4,3,1,2,22,9741,1.02,0.02
98942,4,2017,478930,460055,0.96,2050,224.42,1,4,2,2,2,9,18875,1.04,0.04
98208,0,1986,370076,370064,1,930,397.92,2,2,2,1,2,40,12,1,0
98109,7,1916,1189096,1188944,1,2440,487.27,1,4,2,1,2,110,152,1,0
98584,7,1926,274923,254936,0.96,1030,247.51,1,2,1,1,2,100,19987,1.08,0.08
98116,7,2025,749069,759050,1.01,1090,680.56,2,2,2,1,2,1,-9981,0.99,-0.01
98584,4,2025,330083,330063,1,1280,257.86,1,3,2,1,2,1,20,1,0
98292,7,1993,569974,1070086,1,2440,438.56,2,3,3,3,2,33,-33595,0.53,-0.47
98503,7,1975,474971,480089,1.01,1800,266.72,2,3,2,1,2,51,-5118,0.99,-0.01
98282,7,2008,794926,749931,0.96,2670,280.87,1,3,3,1,2,18,43901,1.06,0.06
98001,7,1966,613939,615086,1,1460,421.29,1,4,2,2,2,60,-1147,1,0
98363,3,1992,438906,438919,1,1810,324.3,2,3,2,2,2,34,-13,1,0
98177,0,1967,290044,282404,0.97,920,306.96,1,2,2,1,2,59,7640,1.03,0.03
98597,3,1992,79442,79409,1,1810,324.3,2,3,2,2,2,34,33,1,0
98596,7,2024,499967,480061,0.96,2110,227.52,2,4,3,2,2,2,19906,1.04,0.04
98520,7,1909,375063,374920,1,1460,256.79,2,3,3,2,2,117,143,1,0
98942,7,1966,384903,365709,0.96,1580,231.46,1,3,2,2,2,60,19194,1.05,0.05
98546,7,1984,569974,400065,1,1280,312.55,1,3,2,2,2,42,43901,1.42,0.42
98686,7,2019,640060,640079,1,1960,326.57,1,3,2,2,2,7,-19,1,0
98058,7,1978,734834,720070,0.98,2160,333.37,3,4,3,2,2,48,14764,1.02,0.02
98203,7,2002,599422,599565,1,1480,405.11,2,3,3,2,2,24,-143,1,0
98501,7,1999,599962,600060,1,1700,352.98,1,3,2,1,2,27,-98,1,0
98372,7,1968,579923,530051,0.96,2920,181.52,1,4,2,1,2,58,43901,1.09,0.09
98501,7,1957,475088,475088,1,1800,263.94,2,3,2,1,2,69,0,1,0
98312,5,1963,515092,552091,1.03,2650,208.34,2,3,4,2,2,63,-33595,0.93,-0.07
98683,7,1997,500055,504917,1.01,1320,382.51,1,3,2,2,2,29,-4862,0.99,-0.01
98382,7,1996,599057,590062,0.98,1570,375.84,2,2,2,2,2,30,8995,1.02,0.02
98092,8,2002,375054,375050,1,1370,273.76,2,3,3,2,2,24,4,1,0
98023,7,1979,475096,453082,0.96,1490,304.08,2,3,2,2,2,47,22014,1.05,0.05
98244,7,1941,569974,349940,1,1400,249.96,1,2,1,1,2,85,43901,1.63,0.63
98223,7,1984,569974,434827,1,1310,331.93,2,3,2,2,2,42,43901,1.31,0.31
98004,0,2001,680085,665099,0.98,980,678.67,1,1.5,1,1,2,25,14986,1.02,0.02
98178,7,1944,450029,430050,0.96,810,530.93,1,2,1,1,2,82,19979,1.05,0.05
99019,7,1987,1100062,1095079,1,3420,320.2,1,3,3,2,2,39,4983,1,0
98155,7,1947,569974,524900,1,840,624.88,1,3,1,1,2,79,43901,1.09,0.09
98391,7,2025,569974,828233,1,3020,274.25,2,4,2,2,2,1,-33595,0.69,-0.31
98366,7,1943,395051,395091,1,1020,387.34,1,2,1,1,2,83,-40,1,0
98021,7,1971,699080,698908,1,1410,495.68,1,2,2,1,2,55,172,1,0
98532,7,2012,569974,137031,1,1510,90.75,2,3,1,1,2,14,43901,4.16,3.16
98682,0,2001,569974,222365,1,920,241.7,2,2,2,1,2,25,43901,2.56,1.56
98012,8,1999,684937,684916,1,1450,472.36,2,3,3,2,2,27,21,1,0
98370,4,1990,148428,145081,0.98,1060,136.87,1,2,2,1,2,36,3347,1.02,0.02
98272,7,1992,569974,369926,1,1810,324.3,2,3,0.5,2,2,34,43901,1.54,0.54
98125,7,1930,569974,1215059,1,940,680.56,2,2,1,1,2,96,-33595,0.47,-0.53
98391,7,1974,450083,460087,1.02,1050,438.18,1,3,1,1,2,52,-10004,0.98,-0.02
98312,7,1942,449930,459940,1.02,1580,291.1,1,3,2,1,2,84,-10010,0.98,-0.02
98377,3,1992,69075,59944,0.96,1810,324.3,2,3,2,2,2,34,9131,1.15,0.15
98312,7,2020,540090,539947,1,2240,241.05,2,5,3,2,2,6,143,1,0
98335,0,2011,524954,523072,1,1080,484.33,1,2,2,2,2,15,1882,1,0
98115,7,1942,569974,619944,1,820,680.56,1,3,2,2,2,84,-33595,0.92,-0.08
99337,7,1984,569974,593383,1,1560,380.37,1,4,2,2,2,42,-23409,0.96,-0.04
98533,4,2003,428903,433938,1.01,1620,267.86,1,3,2,2,2,23,-5035,0.99,-0.01
98363,7,1935,250059,209866,0.96,1600,131.17,1,3,2,2,2,91,40193,1.19,0.19
98499,7,1957,598409,614911,1.03,1570,391.66,1,5.5,2,2,2,69,-16502,0.97,-0.03
98037,7,1962,699891,690072,0.99,2080,331.77,2,5,2,1,2,64,9819,1.01,0.01
98597,7,2008,569974,438922,1,1740,252.25,2,3,4,2,2,18,43901,1.3,0.3
99023,3,1992,225081,209943,0.96,1810,324.3,2,3,2,2,2,34,15138,1.07,0.07
98012,7,1978,569974,924945,1,2540,364.15,2,3,3,2,2,48,-33595,0.62,-0.38
98926,7,1920,569974,270099,1,1340,201.57,2,3,1,1,2,106,43901,2.11,1.11
98052,7,1969,569974,1046419,1,2010,520.61,1,3,2,2,2,57,-33595,0.54,-0.46
98225,7,1952,569974,799230,1,1850,432.02,1,4,2,2,2,74,-33595,0.71,-0.29
98607,7,2002,609934,610078,1,2080,293.31,2,4,2,2,2,24,-144,1,0
98057,7,1910,569974,565050,1,1160,487.11,1,3,1,1,2,116,4924,1.01,0.01
98685,7,1988,510087,510053,1,1290,395.39,1,3,2,2,2,38,34,1,0
98382,7,2021,569974,849931,1,2240,379.43,1,3,2,2,2,5,-33595,0.67,-0.33
98028,7,2005,1198894,1200083,1,2760,434.81,2,4,3,2,2,21,-1189,1,0
98295,7,1991,569974,489893,1,2190,223.7,1,4,2,2,2,35,43901,1.16,0.16
98119,8,2014,996407,969910,0.97,1830,530.01,2,3,3,1,2,12,26497,1.03,0.03
99350,7,1999,649965,649441,1,2020,321.51,1,3,3,2,2,27,524,1,0
98512,7,1992,569974,229941,1,1810,324.3,2,3,0.5,2,2,34,43901,2.48,1.48
